name,status,total_energy,formation_energy,fermi_level,vacuum_level,workfunction,metal_type,gap,vbm_energy,cbm_energy,vbm_coordi,cbm_coordi,vbm_index,cbm_index
POSCAR-SiTe2-164-POSCAR-ZnBr2-164,done,-20.068039,-1.967869,-0.67890701,4.054,4.733,metal,-0.7384,-0.4418,-0.4418,"['0.131579', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",21,22
POSCAR-BiClS-156-POSCAR-Ta2Se2-164,done,-45.665767,-2.587557,-0.51788912,4.249,4.767,metal,-0.6837,-0.1858,-0.1858,"['0.087719', '0.087719', '0.000000']","['0.333333', '0.333333', '0.000000']",31,32
POSCAR-MgBr2-164-POSCAR-PbS-156,done,-18.677201,-4.927261,-2.54683656,3.731,6.278,indirect,2.4157,-2.7653,-2.7653,"['0.105263', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",18,19
POSCAR-NbSeTe-156-POSCAR-NbSeTe-156,done,-39.963956,-3.233496,0.06883917,5.283,5.214,metal,-0.7558,0.4381,0.4381,"['0.333333', '0.333333', '0.000000']","['0.368421', '0.000000', '0.000000']",25,26
POSCAR-TaSeTe-156-POSCAR-V2I6-147,done,-116.6897,-6.90998,0.1222135,4.761,4.639,metal,-0.1099,0.1669,0.1669,"['0.315790', '0.315790', '0.000000']","['0.122807', '0.122807', '0.000000']",80,81
POSCAR-Hf4C3O2-164-POSCAR-WSb2-164,done,-116.62661,-15.64803,1.23210415,6.537,5.305,metal,-0.8779,1.7718,1.7718,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",44,45
POSCAR-PtCl2-164-POSCAR-Y2Cl2O2-164,done,-56.646018,-20.268688,-1.12233502,4.098,5.221,metal,-0.5342,-0.6269,-0.6269,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",36,37
POSCAR-BrSbSe-156-POSCAR-ScSe2-187,done,-28.57867,-4.00785,-1.755739,3.936,5.691,metal,-0.7233,0.7233,0.7233,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BP-187-POSCAR-SnO2-164,done,-31.076481,-5.561271,-1.93533191,3.578,5.513,metal,-0.1953,-1.9156,-1.9156,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",17,18
POSCAR-ScSe2-164-POSCAR-ScSe2-164,done,-35.437586,-6.837086,-2.75141253,3.61,6.361,metal,-1.8724,-1.6374,-1.6374,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",23,24
POSCAR-Sc2CCl2-164-POSCAR-Y2N-164,done,-58.862844,-10.801414,-0.14760371,4.675,4.823,metal,-2.9909,2.9909,2.9909,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ti2Te2-187-POSCAR-Y3C2-187,done,-64.851879,-1.876849,0.95079997,5.269,4.318,metal,-3.7075,3.7075,3.7075,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2Br6-162-POSCAR-MoSe2-187,done,-107.60601,-12.97109,-1.04390115,3.984,5.028,indirect,0.8236,-1.2691,-1.2691,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",86,87
POSCAR-Hf2H2NO2-164-POSCAR-ZrSb2-164,done,-76.306005,-13.428715,1.48940624,5.981,4.491,metal,-4.4714,4.4714,4.4714,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2Se2-164-POSCAR-ScS2-164,done,-37.353934,-6.226864,-2.16392725,4.516,6.68,metal,-1.7575,1.7575,1.7575,"['0.184210', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-VO2-187-POSCAR-VO2-187,done,-51.243031,-14.372251,-3.59231363,4.187,7.779,metal,-1.768,-2.1199,-2.1199,"['0.000000', '0.000000', '0.000000']","['0.228070', '0.228070', '0.000000']",25,26
POSCAR-NbSSe-156-POSCAR-TiBrCl-156,done,-37.742803,-6.538463,0.1258052,4.814,4.689,metal,-2.7497,2.7497,2.7497,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Zr-164-POSCAR-BiVAs-156,done,-36.63314,0.21095000000000397,1.36804287,6.259,4.891,metal,-6.7431,6.7431,6.7431,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-PbO2-164-POSCAR-Zr4C3H2O2-164,done,-112.147,-19.83621,1.66645051,7.235,5.569,metal,-0.9611,2.2901,2.2901,"['0.333333', '0.333333', '0.000000']","['0.210526', '0.000000', '0.000000']",50,51
POSCAR-MoSb2-164-POSCAR-WSTe-156,done,-42.652148,-0.252788,0.94260618,6.534,5.592,metal,-0.193,1.0452,1.0452,"['0.000000', '0.000000', '0.000000']","['0.210526', '0.000000', '0.000000']",25,26
POSCAR-Zr2Te2-187-POSCAR-ZrSe2-164,done,-46.572269,-4.583829,0.23549535,5.41,5.175,indirect,0.0693,0.1999,0.1999,"['0.105263', '0.105263', '0.000000']","['0.500000', '0.000000', '0.000000']",30,31
POSCAR-Sc2H2NO2-164-POSCAR-ScO2-164,done,-77.269432,-24.725032,-1.65164824,5.298,6.95,direct,0.8427,-1.8626,-1.8626,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",32,33
POSCAR-NbSe2-164-POSCAR-Rh2I6-162,done,-111.71663,-10.61137,0.02886001,4.921,4.892,metal,-0.5606,0.2121,0.2121,"['0.333333', '0.333333', '0.000000']","['0.087719', '0.087719', '0.000000']",86,87
POSCAR-VBrCl-156-POSCAR-Y2Cl2-164,done,-38.511693,-8.027803,-0.34115936,4.498,4.839,metal,-4.2303,4.2303,4.2303,"['0.482456', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Au2Cl6-162-POSCAR-VSb2-164,done,-94.088436,0.005284000000003175,-0.55516784,5.631,6.186,metal,-0.2843,-0.4007,-0.4007,"['0.000000', '0.105263', '0.000000']","['0.558747', '-0.440595', '0.000000']",78,79
POSCAR-H2Si2-164-POSCAR-Y2I2-164,done,-38.334346,-2.910606,-0.63559179,3.702,4.337,metal,-0.5499,-0.4561,-0.4561,"['0.192983', '0.192983', '0.000000']","['0.500000', '0.000000', '0.000000']",23,24
POSCAR-InP-156-POSCAR-SrCl2-187,done,-20.578188,-6.528278,-2.16476931,3.101,5.266,indirect,1.2903,-2.3894,-2.3894,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",21,22
POSCAR-TaSeTe-156-POSCAR-ZnCl2-164,done,-29.83029,-4.8171,-0.48021382,3.982,4.462,metal,-5.1331,5.1331,5.1331,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-NbTe2-164-POSCAR-Zr2Br2N2-164,done,-67.772893,-11.210373,1.12366822,5.772,4.648,metal,-4.2827,4.2827,4.2827,"['0.087719', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf4H2N3O2-156-POSCAR-ZrO2-164,done,-130.81133,-30.9797,1.70659715,5.439,3.732,metal,-5.3969,5.3969,5.3969,"['0.403509', '0.192983', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2Te2-164-POSCAR-SbTe2-164,done,-26.159677,-0.837747,-0.29730416,4.71,5.008,metal,-5.6871,5.6871,5.6871,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Au2Cl6-162-POSCAR-Ti2Br6-189,done,-57.168908,-10.682268,-2.11204311,3.929,6.041,metal,-0.264,-1.9826,-1.9826,"['0.184210', '-0.184210', '0.000000']","['0.556328', '-0.443672', '0.000000']",65,66
POSCAR-TaSTe-156-POSCAR-TaSeTe-156,done,-43.435143,-3.161773,0.13964062,4.858,4.718,metal,-1.6648,0.9978,0.9978,"['0.333333', '0.333333', '0.000000']","['0.421053', '0.000000', '0.000000']",23,24
POSCAR-Bi2Mo-164-POSCAR-CuS2-164,done,-31.336809,1.9497510000000027,0.05402439,5.965,5.911,metal,-5.2424,5.2424,5.2424,"['0.017544', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-NbSTe-156-POSCAR-Y3H2N2O2-187,done,-91.695751,-20.325881,1.25043984,5.434,4.183,metal,-1.3912,2.1027,2.1027,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",41,42
POSCAR-BiBrSe-156-POSCAR-ClSbTe-156,done,-22.863537,-2.872277,-1.68834351,4.431,6.119,indirect,1.272,-1.8964,-1.8964,"['0.070175', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",23,24
POSCAR-Ca2N-164-POSCAR-NbTe2-187,done,-34.419384,-3.647014,0.08747997,5.024,4.937,metal,-0.4973,0.4382,0.4382,"['0.333333', '0.333333', '0.000000']","['0.210526', '0.000000', '0.000000']",25,26
POSCAR-CdCl2-164-POSCAR-V2Te2-164,done,-34.654764,-3.343474,-0.16574993,4.115,4.28,metal,-0.8208,0.3892,0.3892,"['0.087719', '0.087719', '0.000000']","['0.333333', '0.333333', '0.000000']",32,33
POSCAR-Ga2Cl6-162-POSCAR-WAs2-164,done,-119.27083,-6.78515,-0.40081116,4.319,4.72,metal,-0.7064,0.152,0.152,"['0.000000', '0.000000', '0.000000']","['0.298246', '0.298246', '0.000000']",82,83
POSCAR-BiNbAs-156-POSCAR-Os2I6-162,done,-113.93018,2.2672800000000137,1.16336345,6.124,4.961,metal,-0.6798,1.7257,1.7257,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",95,96
POSCAR-Sc4C3F2-156-POSCAR-VSb2-187,done,-89.197158,-12.303628,0.61667811,5.757,5.141,metal,-5.0658,5.0658,5.0658,"['0.447368', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Hf-187-POSCAR-VSe2-164,done,-38.367369,-1.974479,0.67916773,5.576,4.896,metal,-4.0268,4.0268,4.0268,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Hf-187-POSCAR-BiNbSb-156,done,-38.487906,0.469223999999997,2.07827777,6.159,4.081,metal,-6.816,6.816,6.816,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Nb-164-POSCAR-TiSSe-156,done,-38.67984,-2.4409,0.67039314,6.2,5.529,metal,-3.8248,3.8248,3.8248,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-MoH2-187-POSCAR-MoH2-187,done,-33.987064,2.8530960000000007,-1.22691945,3.443,4.67,metal,-1.4382,-0.733,-0.733,"['0.473684', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",16,17
POSCAR-As2I6-162-POSCAR-V2I6-147,done,-54.01715,-2.75209,-0.62101493,4.091,4.712,metal,-0.07,-0.5912,-0.5912,"['0.184210', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",60,61
POSCAR-AsS2-164-POSCAR-Li2Pb-187,done,-23.158636,-1.317946,-0.88805697,4.494,5.382,metal,-3.2752,3.2752,3.2752,"['0.315790', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-F2Ge2-164-POSCAR-GeI2-164,done,-27.740538,-6.149208,-2.60041349,3.567,6.167,metal,-0.5496,-2.6245,-2.6245,"['0.105263', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",35,36
POSCAR-Hf2CO2-164-POSCAR-Sc2CO2-164,done,-93.054073,-22.923573,-1.84011729,4.567,6.407,metal,-2.5831,-0.1779,-0.1779,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",37,38
POSCAR-Hf3C2-187-POSCAR-Hf4C3H2O2-164,done,-152.80786,-18.19368,1.45509992,5.919,4.464,metal,-0.7446,1.8022,1.8022,"['0.333333', '0.333333', '0.000000']","['0.263158', '0.000000', '0.000000']",52,53
POSCAR-In2S2-187-POSCAR-Y2I2-164,done,-36.86616,-5.26084,0.48524097,4.983,4.498,metal,-0.5462,0.663,0.663,"['0.192983', '0.192983', '0.000000']","['0.500000', '0.000000', '0.000000']",37,38
POSCAR-CaI2-164-POSCAR-SrBr2-164,done,-22.452049,-11.149439,-3.28605442,3.183,6.469,indirect,3.803,-3.5142,-3.5142,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",24,25
POSCAR-BiVSb-156-POSCAR-Hf2H2NO2-164,done,-74.94347,-11.70722,1.33326815,5.958,4.625,metal,-0.6938,1.5489,1.5489,"['0.210526', '0.000000', '0.000000']","['0.210526', '0.210526', '0.000000']",36,37
POSCAR-HfH2-187-POSCAR-Ru2Cl6-162,done,-104.88838,-5.74102,0.389754,5.833,5.443,indirect,0.0267,0.3615,0.3615,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",59,60
POSCAR-Ga2Ge2Te2-164-POSCAR-GaAs-156,done,-32.105677,-0.657107,-0.79825296,4.471,5.27,indirect,1.0648,-1.0136,-1.0136,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",42,43
POSCAR-AuSe2-187-POSCAR-HfS2-164,done,-33.859527,-3.317017,-1.34721479,4.053,5.4,metal,-2.791,2.791,2.791,"['0.122807', '0.122807', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-PdBr2-164-POSCAR-ZrTe2-164,done,-28.297757,-2.517677,-0.74999348,4.652,5.402,metal,-0.9552,0.0785,0.0785,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",24,25
POSCAR-AsTe2-164-POSCAR-SbTe2-187,done,-22.969357,1.0468530000000023,0.20108709,5.002,4.801,metal,-1.4517,1.0179,1.0179,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",17,18
POSCAR-AsIS-156-POSCAR-ZrI2-187,done,-26.665309,-2.764799,0.94259539,4.695,3.753,metal,-0.1851,1.0535,1.0535,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",22,23
POSCAR-NbSe2-187-POSCAR-Y4N3-164,done,-84.76637,-14.07214,0.34660694,5.694,5.348,metal,-0.3926,0.5687,0.5687,"['0.333333', '0.333333', '0.000000']","['0.289474', '0.000000', '0.000000']",42,43
POSCAR-MoAs2-164-POSCAR-ScH2-187,done,-35.383794,-0.138244,-0.80941621,4.029,4.838,metal,-2.3775,2.3775,2.3775,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Li2Zr-187-POSCAR-Ti4C3O2-164,done,-99.306798,-15.663838,1.27520522,7.351,6.075,metal,-1.0892,1.91,1.91,"['0.394737', '0.210526', '0.000000']","['0.342105', '0.000000', '0.000000']",45,46
POSCAR-RuBr2-164-POSCAR-Zr2PTe2-164,done,-50.033271,-5.497491,0.6789263,5.571,4.892,metal,-4.8513,4.8513,4.8513,"['0.403509', '0.192983', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-P2-164-POSCAR-Zr3C2H2O2-187,done,-86.256576,-13.551196,1.75014668,5.828,4.078,metal,-0.3408,1.8901,1.8901,"['0.280702', '0.280702', '0.000000']","['0.342105', '0.000000', '0.000000']",34,35
POSCAR-Ti3C2O2-187-POSCAR-WAs2-187,done,-88.362264,-11.855094,0.59973705,6.817,6.218,metal,-1.2809,1.6133,1.6133,"['0.000000', '0.000000', '0.000000']","['0.263158', '0.263158', '0.000000']",40,41
POSCAR-Y2CH2O2-164-POSCAR-Y3C2F2-187,done,-104.25917,-23.42554,-0.11074804,4.215,4.325,metal,-5.8493,5.8493,5.8493,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Li2Sc-187-POSCAR-Sc2N-164,done,-34.619878,-2.196538,-0.67018318,3.482,4.152,metal,-0.517,-0.4118,-0.4118,"['0.342105', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",22,23
POSCAR-BiNbSb-156-POSCAR-Sc2Cl2N-164,done,-55.218128,-10.097628,1.22677282,5.925,4.698,metal,-1.5112,2.1268,2.1268,"['0.000000', '0.000000', '0.000000']","['0.447368', '0.105263', '0.000000']",37,38
POSCAR-NbSb2-187-POSCAR-Zr2NO2-164,done,-69.105982,-13.748512,1.53020716,6.361,4.831,metal,-0.9984,2.0853,2.0853,"['0.035088', '0.035088', '0.000000']","['0.473684', '0.052632', '0.000000']",32,33
POSCAR-Cu2Se2-187-POSCAR-PdTe2-164,done,-29.268792,0.06182800000000199,-0.48139084,3.997,4.478,metal,-0.6759,0.0404,0.0404,"['0.000000', '0.000000', '0.000000']","['0.263158', '0.000000', '0.000000']",28,29
POSCAR-MoTe2-187-POSCAR-Tl2O2-187,done,-36.228593,-3.564533,-0.40028305,5.658,6.058,indirect,0.104,-0.4392,-0.4392,"['0.333333', '0.333333', '0.000000']","['0.131579', '0.000000', '0.000000']",32,33
POSCAR-MoSSe-156-POSCAR-Zr4N3O2-164,done,-113.86583,-24.11507,2.18332833,7.114,4.93,metal,-5.7455,5.7455,5.7455,"['0.464912', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ta4C3O2-164-POSCAR-ZrH2-187,done,-114.36633,-12.00463,0.44346375,5.691,5.248,metal,-1.4372,1.1882,1.1882,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",41,42
POSCAR-CuSe2-187-POSCAR-CuSe2-187,done,-22.912497,1.0296230000000044,-1.37760662,3.587,4.965,metal,-0.9939,-0.8682,-0.8682,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",23,24
POSCAR-TaAs2-164-POSCAR-W2I6-189,done,-126.58808,2.1946999999999974,0.20031487,5.368,5.168,metal,-0.2453,0.3555,0.3555,"['0.052632', '0.000000', '0.000000']","['0.394737', '0.000000', '0.000000']",77,78
POSCAR-BiMoAs-156-POSCAR-Sc4N3O2-164,done,-102.57479,-21.18942,0.06619565,7.163,7.096,metal,-5.6788,5.6788,5.6788,"['0.464912', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf2CF2-164-POSCAR-Hf4C3F2-164,done,-133.01814,-26.46978,1.45880752,5.018,3.559,metal,-1.3858,2.4601,2.4601,"['0.333333', '0.333333', '0.000000']","['0.140351', '0.140351', '0.000000']",52,53
POSCAR-Y2I6-162-POSCAR-ZrSe2-164,done,-117.42772,-26.16592,-1.43827103,3.879,5.318,direct,0.3008,-1.5885,-1.5885,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",80,81
POSCAR-As2-164-POSCAR-TiClI-156,done,-25.045813,-2.800443,-0.1555135,4.154,4.31,indirect,0.308,-0.309,-0.309,"['0.017544', '0.017544', '0.000000']","['0.315790', '0.000000', '0.000000']",18,19
POSCAR-Li2Pb-187-POSCAR-ZrBr2-187,done,-24.740285,-3.896295,0.40079098,3.713,3.312,metal,-0.458,0.5348,0.5348,"['0.263158', '0.000000', '0.000000']","['0.280702', '0.280702', '0.000000']",23,24
POSCAR-Y2CF2-164-POSCAR-Y3C2H2O2-187,done,-104.22775,-23.39412,0.32661291,3.53,3.204,metal,-5.5807,5.5807,5.5807,"['0.473684', '0.052632', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-GaI2-164-POSCAR-In2Se2-164,done,-22.815739,-2.562029,-0.5581857,4.344,4.902,metal,-4.682,4.682,4.682,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2Br6-162-POSCAR-Rh2Br6-162,done,-52.923655,-8.645555,-2.52905687,3.289,5.818,indirect,1.5322,-2.7781,-2.7781,"['0.500000', '0.000000', '0.000000']","['0.192983', '0.192983', '0.000000']",70,71
POSCAR-BiClSe-156-POSCAR-In2Se2-187,done,-27.228495,-3.826115,-1.54490356,4.548,6.093,indirect,1.2505,-1.7618,-1.7618,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",33,34
POSCAR-Sc2C-164-POSCAR-Zr3C2F2-187,done,-85.748691,-13.865351,1.44631202,5.393,3.947,metal,-0.5303,1.9196,1.9196,"['0.333333', '0.333333', '0.000000']","['0.017544', '0.017544', '0.000000']",42,43
POSCAR-Nb2CO2-164-POSCAR-Ta2C-164,done,-83.601804,-9.402464,-0.00986867,5.812,5.822,metal,-1.1061,0.6419,0.6419,"['0.500000', '0.000000', '0.000000']","['0.087719', '0.087719', '0.000000']",34,35
POSCAR-Tl2Cl6-162-POSCAR-WSeTe-156,done,-108.60056,-8.49094,-1.19631614,4.479,5.676,metal,-0.0143,-1.1856,-1.1856,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",86,87
POSCAR-WSeTe-156-POSCAR-Y4N3-164,done,-83.388026,-10.255586,1.24234755,5.439,4.197,metal,-4.4402,4.4402,4.4402,"['0.377193', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-MgCl2-164-POSCAR-Tl2O2-187,done,-28.083443,-8.824453,-2.83222296,4.012,6.844,indirect,0.0256,-2.8946,-2.8946,"['0.175439', '0.175439', '0.000000']","['0.000000', '0.000000', '0.000000']",27,28
POSCAR-Pt2Te2-164-POSCAR-V2Te2-164,done,-48.019999,-0.609639,0.93235284,5.427,4.494,metal,-1.5638,2.1283,2.1283,"['0.000000', '0.000000', '0.000000']","['0.298246', '0.298246', '0.000000']",35,36
POSCAR-Cu2Se2-187-POSCAR-Ge2H2-164,done,-31.179877,1.4880029999999955,-1.56139523,2.667,4.228,metal,-0.5259,-1.0951,-1.0951,"['0.000000', '0.000000', '0.000000']","['0.184210', '0.000000', '0.000000']",32,33
POSCAR-Hf2Br2N2-164-POSCAR-Y4C3H2O2-156,done,-85.230804,26.350716000000006,-2.99763622,3.134,6.132,metal,-0.1802,-2.9262,-2.9262,"['0.192983', '0.192983', '0.000000']","['0.000000', '0.000000', '0.000000']",57,58
POSCAR-Sc2I6-162-POSCAR-TiSeTe-156,done,-105.83741,-18.23209,-0.89396588,4.328,5.222,indirect,0.0499,-0.8999,-0.8999,"['0.000000', '0.000000', '0.000000']","['0.157895', '0.000000', '0.000000']",80,81
POSCAR-InN-187-POSCAR-Y2CF2-164,done,-48.641017,-11.022527,-1.28820492,2.963,4.251,direct,0.1219,-1.359,-1.359,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",29,30
POSCAR-NbSb2-187-POSCAR-Zr2CF2-164,done,-62.110191,-10.981991,1.59875017,6.147,4.548,metal,-5.0321,5.0321,5.0321,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-SbSe2-187-POSCAR-TiTe2-187,done,-29.002192,-1.128492,-0.56688433,4.931,5.498,metal,-2.3388,2.3388,2.3388,"['0.052632', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Cu2I2-156-POSCAR-SbTe2-164,done,-23.963193,0.05817700000000414,-0.22682076,4.721,4.948,metal,-3.7555,3.7555,3.7555,"['0.087719', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-PdS2-164-POSCAR-TiSeTe-156,done,-32.856814,-2.468334,-0.79342583,4.64,5.434,metal,-0.033,-0.7439,-0.7439,"['0.000000', '0.000000', '0.000000']","['0.421053', '0.000000', '0.000000']",23,24
POSCAR-Al2Se2-164-POSCAR-VBr2-164,done,-32.836597,-3.639607,0.19623676,4.148,3.952,metal,-3.2084,3.2084,3.2084,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfClI-156-POSCAR-Y3N2O2-187,done,-79.972372,-20.245022,-0.30576571,5.313,5.618,metal,-4.7728,4.7728,4.7728,"['0.438597', '0.122807', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Sc2H2NO2-164-POSCAR-Zr2NO2-164,done,-101.30123,-28.96471,1.12776619,5.875,4.747,metal,-1.6759,2.1006,2.1006,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",41,42
POSCAR-Cu2Cl6-162-POSCAR-ZrH2-187,done,-91.073102,-8.301482,-1.93801707,3.847,5.785,metal,-0.4728,-1.5675,-1.5675,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",60,61
POSCAR-Hf2Cl2N2-164-POSCAR-Y2CH2O2-164,done,-102.84926,-23.46988,0.53651446,4.54,4.003,metal,-0.1795,0.566,0.566,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",42,43
POSCAR-PdS2-164-POSCAR-Y2CF2-164,done,-53.387001,-12.457361,-1.04418115,3.987,5.031,indirect,0.0344,-1.049,-1.049,"['0.000000', '0.000000', '0.000000']","['0.236842', '0.000000', '0.000000']",31,32
POSCAR-BiMoAs-156-POSCAR-Sc3C2F2-187,done,-74.41935,-11.27292,0.4278821,5.645,5.217,metal,-5.2273,5.2273,5.2273,"['0.394737', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-ISbSe-156-POSCAR-YI2-187,done,-24.694146,-4.055086,0.15238417,4.686,4.533,metal,-3.3924,3.3924,3.3924,"['0.228070', '0.228070', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-WSTe-156-POSCAR-Zr4C3-164,done,-91.83396,-6.20432,2.76243499,7.098,4.336,metal,-0.4647,3.1796,3.1796,"['0.482456', '0.035088', '0.000000']","['0.105263', '0.000000', '0.000000']",43,44
POSCAR-GeTe2-164-POSCAR-PbS2-164,done,-23.947043,0.6098969999999966,-0.94156237,4.908,5.849,metal,-0.8516,-0.3846,-0.3846,"['0.105263', '0.000000', '0.000000']","['0.482456', '0.035088', '0.000000']",26,27
POSCAR-F2Si2-164-POSCAR-Pt2Te2-164,done,-43.09518,-7.17474,-0.88826678,4.715,5.603,metal,-2.007,0.3827,0.3827,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",27,28
POSCAR-In2I6-162-POSCAR-PtSe2-164,done,-81.248089,-6.546509,-1.464428,3.925,5.389,indirect,0.9418,-1.6971,-1.6971,"['0.070175', '0.070175', '0.000000']","['0.500000', '0.000000', '0.000000']",78,79
POSCAR-BiNbAs-156-POSCAR-VSeTe-156,done,-38.794171,-1.319191,0.73705171,5.713,4.976,metal,-0.7772,1.4672,1.4672,"['0.000000', '0.000000', '0.000000']","['0.473684', '0.000000', '0.000000']",29,30
POSCAR-HfSb2-187-POSCAR-WSSe-156,done,-43.601589,-2.221939,0.64351264,5.853,5.21,metal,-2.7186,2.4301,2.4301,"['0.087719', '0.087719', '0.000000']","['0.245614', '0.245614', '0.000000']",23,24
POSCAR-ZrSb2-164-POSCAR-ZrSb2-164,done,-37.763245,-1.232685,1.75269406,6.567,4.814,metal,-2.5968,3.2174,3.2174,"['0.157895', '0.000000', '0.000000']","['0.263158', '0.263158', '0.000000']",22,23
